text,entities
Dấu hiệu của cam Vinh thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""cam Vinh"", ""start"": 13, ""end"": 21}]"
Dấu hiệu của bí đao thiếu kali,"[{""type"": ""CROP"", ""value"": ""bí đao"", ""start"": 13, ""end"": 19}]"
khu M có nhiệt độ không khí bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu M"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 9, ""end"": 27}]"
Đất trồng phù hợp cho cây bưởi Phúc Trạch,"[{""type"": ""CROP"", ""value"": ""bưởi Phúc Trạch"", ""start"": 26, ""end"": 41}]"
Dấu hiệu của dưa chuột thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""dưa chuột"", ""start"": 13, ""end"": 22}]"
Cách phòng trừ sâu hại chính cho cây đậu cô ve,"[{""type"": ""CROP"", ""value"": ""đậu cô ve"", ""start"": 37, ""end"": 46}]"
độ ẩm không khí của khu R,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu R"", ""start"": 20, ""end"": 25}]"
"nhiệt độ không khí khu G cao quá, tắt bơm nước","[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu G"", ""start"": 19, ""end"": 24}, {""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 38, ""end"": 46}]"
Kỹ thuật chăm sóc vải,"[{""type"": ""CROP"", ""value"": ""vải"", ""start"": 18, ""end"": 21}]"
cường độ ánh sáng của vườn bưởi,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""vườn bưởi"", ""start"": 22, ""end"": 31}]"
Chi phí tháng này,"[{""type"": ""DATE"", ""value"": ""tháng này"", ""start"": 8, ""end"": 17}]"
Bật bóng đèn khu K 2 giờ,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu K"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""2 giờ"", ""start"": 19, ""end"": 24}]"
lux của khu F hiện tại,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 8, ""end"": 13}]"
dâu tây có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""dâu tây"", ""start"": 0, ""end"": 7}]"
Bật máy tưới trong 4 giờ,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""DURATION"", ""value"": ""4 giờ"", ""start"": 19, ""end"": 24}]"
Xem nhiệt độ ở khu M,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu M"", ""start"": 15, ""end"": 20}]"
Kiểm tra độ ẩm đất khu B,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 9, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 19, ""end"": 24}]"
độ ẩm không khí của khu D hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu D"", ""start"": 20, ""end"": 25}]"
Bọ trích ở nấm đùi gà xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nấm đùi gà"", ""start"": 11, ""end"": 21}]"
nhiệt độ đất ở khu F,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 15, ""end"": 20}]"
Thông tin về giống chanh dây,"[{""type"": ""CROP"", ""value"": ""chanh dây"", ""start"": 19, ""end"": 28}]"
Tổng doanh thu năm 2023,"[{""type"": ""DATE"", ""value"": ""năm 2023"", ""start"": 15, ""end"": 23}]"
Tổng chi phí tháng 10,"[{""type"": ""DATE"", ""value"": ""tháng 10"", ""start"": 13, ""end"": 21}]"
Bật bơm nước ở khu J vì độ ẩm thấp,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu J"", ""start"": 15, ""end"": 20}, {""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 24, ""end"": 29}]"
Bật máy bơm ở khu 3 vì độ ẩm thấp,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu 3"", ""start"": 14, ""end"": 19}, {""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 23, ""end"": 28}]"
Bệnh thối rễ ở thanh long ruột trắng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""thanh long ruột trắng"", ""start"": 15, ""end"": 36}]"
Bật hệ thống tưới ở khu X trong 2 giờ,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 20, ""end"": 25}, {""type"": ""DURATION"", ""value"": ""2 giờ"", ""start"": 32, ""end"": 37}]"
Kiểm tra cường độ ánh sáng khu R,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 9, ""end"": 26}, {""type"": ""AREA"", ""value"": ""khu R"", ""start"": 27, ""end"": 32}]"
Bật tưới ở khu F vì độ ẩm không khí thấp,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 11, ""end"": 16}, {""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 20, ""end"": 35}]"
Kiểm tra nhiệt độ đất khu L,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 9, ""end"": 21}, {""type"": ""AREA"", ""value"": ""khu L"", ""start"": 22, ""end"": 27}]"
độ ẩm của vườn cam hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 10, ""end"": 18}]"
độ ẩm đất của khu H hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 0, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu H"", ""start"": 14, ""end"": 19}]"
Chi phí quý này là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""quý này"", ""start"": 8, ""end"": 15}]"
Bật tưới vườn xoài 4 giờ,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""vườn xoài"", ""start"": 9, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""4 giờ"", ""start"": 19, ""end"": 24}]"
Đất trồng phù hợp cho cây bí xanh,"[{""type"": ""CROP"", ""value"": ""bí xanh"", ""start"": 26, ""end"": 33}]"
Bệnh phấn trắng ở ngô NK7328 xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ngô NK7328"", ""start"": 18, ""end"": 28}]"
Kiểm tra nhiệt độ đất khu Z,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 9, ""end"": 21}, {""type"": ""AREA"", ""value"": ""khu Z"", ""start"": 22, ""end"": 27}]"
Thông tin về giống thì là,"[{""type"": ""CROP"", ""value"": ""thì là"", ""start"": 19, ""end"": 25}]"
Bật bóng đèn trong 20 phút,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""DURATION"", ""value"": ""20 phút"", ""start"": 19, ""end"": 26}]"
Bệnh ở sapoche xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""sapoche"", ""start"": 7, ""end"": 14}]"
Dấu hiệu của bưởi Diễn thiếu kali,"[{""type"": ""CROP"", ""value"": ""bưởi Diễn"", ""start"": 13, ""end"": 22}]"
thanh long cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""thanh long"", ""start"": 0, ""end"": 10}]"
Bật máy bơm ở khu 2 vì cường độ ánh sáng thấp,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu 2"", ""start"": 14, ""end"": 19}, {""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 23, ""end"": 40}]"
Bệnh hại ở bông xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""bông"", ""start"": 11, ""end"": 15}]"
Xem ánh sáng ở vườn cam,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 15, ""end"": 23}]"
Doanh thu tháng 12 bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng 12"", ""start"": 10, ""end"": 18}]"
Tôi muốn biết về giống ngô,"[{""type"": ""CROP"", ""value"": ""ngô"", ""start"": 23, ""end"": 26}]"
Bệnh phấn trắng ở củ cải xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""củ cải"", ""start"": 18, ""end"": 24}]"
Dấu hiệu của lúa tẻ thiếu kali,"[{""type"": ""CROP"", ""value"": ""lúa tẻ"", ""start"": 13, ""end"": 19}]"
nhiệt độ không khí ở khu N,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu N"", ""start"": 21, ""end"": 26}]"
Kiểm tra độ ẩm đất khu N,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 9, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu N"", ""start"": 19, ""end"": 24}]"
Chi phí năm 2023 là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""năm 2023"", ""start"": 8, ""end"": 16}]"
Bệnh hại ở sầu riêng Ri6 xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""sầu riêng Ri6"", ""start"": 11, ""end"": 24}]"
Tắt máy tưới khu L sau 5 phút,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu L"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""5 phút"", ""start"": 23, ""end"": 29}]"
Tổng doanh thu năm 2024,"[{""type"": ""DATE"", ""value"": ""năm 2024"", ""start"": 15, ""end"": 23}]"
Bật đèn chiếu sáng,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}]"
Chi phí năm ngoái là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""năm ngoái"", ""start"": 8, ""end"": 17}]"
Dấu hiệu của cải bó xôi thiếu kali,"[{""type"": ""CROP"", ""value"": ""cải bó xôi"", ""start"": 13, ""end"": 23}]"
Kiểm tra cường độ ánh sáng khu T,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 9, ""end"": 26}, {""type"": ""AREA"", ""value"": ""khu T"", ""start"": 27, ""end"": 32}]"
nhiệt độ không khí khu 5 đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 5"", ""start"": 19, ""end"": 24}]"
Cho tôi thông tin về cây khoai môn,"[{""type"": ""CROP"", ""value"": ""khoai môn"", ""start"": 25, ""end"": 34}]"
lux của khu A hiện tại,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 8, ""end"": 13}]"
nhiệt độ của khu S,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 13, ""end"": 18}]"
Cho tôi thông tin về cây khoai lang mật,"[{""type"": ""CROP"", ""value"": ""khoai lang mật"", ""start"": 25, ""end"": 39}]"
độ ẩm đất của khu I hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 0, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 14, ""end"": 19}]"
Tắt máy tưới khu A sau nửa tiếng,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""nửa tiếng"", ""start"": 23, ""end"": 32}]"
Xem nhiệt độ không khí ở khu B,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 4, ""end"": 22}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 25, ""end"": 30}]"
Tôi muốn biết về giống ổi Nữ Hoàng,"[{""type"": ""CROP"", ""value"": ""ổi Nữ Hoàng"", ""start"": 23, ""end"": 34}]"
Bật bóng đèn ở khu D,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu D"", ""start"": 15, ""end"": 20}]"
Bệnh thối rễ ở đậu xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu"", ""start"": 15, ""end"": 18}]"
ánh sáng của khu Z,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu Z"", ""start"": 13, ""end"": 18}]"
Cách trồng chuối tiêu,"[{""type"": ""CROP"", ""value"": ""chuối tiêu"", ""start"": 11, ""end"": 21}]"
Bọ trích ở khoai sọ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""khoai sọ"", ""start"": 11, ""end"": 19}]"
Chi phí quý 2,"[{""type"": ""DATE"", ""value"": ""quý 2"", ""start"": 8, ""end"": 13}]"
độ ẩm không khí ở khu W,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu W"", ""start"": 18, ""end"": 23}]"
Bệnh thối rễ ở cải bẹ xanh xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cải bẹ xanh"", ""start"": 15, ""end"": 26}]"
Bệnh thối rễ ở rau dền xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""rau dền"", ""start"": 15, ""end"": 22}]"
khu I có độ ẩm đất bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu I"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 9, ""end"": 18}]"
Bật đèn chiếu sáng trong 20 phút,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""20 phút"", ""start"": 25, ""end"": 32}]"
Kiểm tra nhiệt độ khu C,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu C"", ""start"": 18, ""end"": 23}]"
Bệnh thối rễ ở sapoche xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""sapoche"", ""start"": 15, ""end"": 22}]"
Bệnh thối rễ ở thì là xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""thì là"", ""start"": 15, ""end"": 21}]"
Thông tin về giống lạc,"[{""type"": ""CROP"", ""value"": ""lạc"", ""start"": 19, ""end"": 22}]"
ớt bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""ớt"", ""start"": 0, ""end"": 2}]"
Thu hoạch cam canh khi nào,"[{""type"": ""CROP"", ""value"": ""cam canh"", ""start"": 10, ""end"": 18}]"
Bật máy bơm ở khu P vì nhiệt độ đất thấp,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu P"", ""start"": 14, ""end"": 19}, {""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 23, ""end"": 35}]"
"ánh sáng khu T cao quá, tắt bơm","[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu T"", ""start"": 9, ""end"": 14}, {""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 28, ""end"": 31}]"
Bật máy tưới khu E 60 phút,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu E"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""60 phút"", ""start"": 19, ""end"": 26}]"
nhiệt độ không khí ở khu I,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 21, ""end"": 26}]"
Dấu hiệu của lạc thiếu kali,"[{""type"": ""CROP"", ""value"": ""lạc"", ""start"": 13, ""end"": 16}]"
độ ẩm của khu S,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 10, ""end"": 15}]"
tiêu sọ có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""tiêu sọ"", ""start"": 0, ""end"": 7}]"
Xem độ ẩm ở khu U,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 4, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu U"", ""start"": 12, ""end"": 17}]"
Doanh thu tháng 7,"[{""type"": ""DATE"", ""value"": ""tháng 7"", ""start"": 10, ""end"": 17}]"
Thông tin về giống thanh long Bình Thuận,"[{""type"": ""CROP"", ""value"": ""thanh long Bình Thuận"", ""start"": 19, ""end"": 40}]"
Bọ trích ở chuối tây xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""chuối tây"", ""start"": 11, ""end"": 20}]"
Dấu hiệu của chôm chôm nhãn thiếu đạm,"[{""type"": ""CROP"", ""value"": ""chôm chôm nhãn"", ""start"": 13, ""end"": 27}]"
Chi phí quý 3 là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""quý 3"", ""start"": 8, ""end"": 13}]"
nhiệt độ đất khu B đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 13, ""end"": 18}]"
dưa hấu Hắc Mỹ Nhân cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""dưa hấu Hắc Mỹ Nhân"", ""start"": 0, ""end"": 19}]"
Tắt đèn khu X sau 1 ngày,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu X"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""1 ngày"", ""start"": 18, ""end"": 24}]"
Cho tôi thông tin về nguồn gốc của cây sầu riêng Ri6,"[{""type"": ""CROP"", ""value"": ""sầu riêng Ri6"", ""start"": 39, ""end"": 52}]"
Đất trồng phù hợp cho cây măng tây,"[{""type"": ""CROP"", ""value"": ""măng tây"", ""start"": 26, ""end"": 34}]"
Đất trồng phù hợp cho cây rau cải,"[{""type"": ""CROP"", ""value"": ""rau cải"", ""start"": 26, ""end"": 33}]"
nhiệt độ đất của vườn xoài,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""vườn xoài"", ""start"": 17, ""end"": 26}]"
Cách phòng trừ sâu hại chính cho cây bông cải trắng,"[{""type"": ""CROP"", ""value"": ""bông cải trắng"", ""start"": 37, ""end"": 51}]"
Bệnh vàng lá ở ớt sừng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ớt sừng"", ""start"": 15, ""end"": 22}]"
Đất trồng phù hợp cho cây bầu,"[{""type"": ""CROP"", ""value"": ""bầu"", ""start"": 26, ""end"": 29}]"
Bón phân cho giai đoạn kích thích ra hoa ở mướp đắng như thế nào,"[{""type"": ""CROP"", ""value"": ""mướp đắng"", ""start"": 43, ""end"": 52}]"
Tắt bơm ở khu B,"[{""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 10, ""end"": 15}]"
Bệnh thối rễ ở sầu riêng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""sầu riêng"", ""start"": 15, ""end"": 24}]"
Cách trồng thì là,"[{""type"": ""CROP"", ""value"": ""thì là"", ""start"": 11, ""end"": 17}]"
Sâu đục thân ở hạt điều xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""hạt điều"", ""start"": 15, ""end"": 23}]"
Tắt tưới khu K sau 1 tiếng rưỡi,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu K"", ""start"": 9, ""end"": 14}, {""type"": ""DURATION"", ""value"": ""1 tiếng rưỡi"", ""start"": 19, ""end"": 31}]"
riềng có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""riềng"", ""start"": 0, ""end"": 5}]"
hoa mai bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""hoa mai"", ""start"": 0, ""end"": 7}]"
Cho tôi thông tin về cây su su,"[{""type"": ""CROP"", ""value"": ""su su"", ""start"": 25, ""end"": 30}]"
độ ẩm khu A đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 6, ""end"": 11}]"
Tôi muốn biết về giống thanh long,"[{""type"": ""CROP"", ""value"": ""thanh long"", ""start"": 23, ""end"": 33}]"
Cách trồng thanh long Bình Thuận,"[{""type"": ""CROP"", ""value"": ""thanh long Bình Thuận"", ""start"": 11, ""end"": 32}]"
"độ ẩm đất khu O cao quá, tắt bơm nước","[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 0, ""end"": 9}, {""type"": ""AREA"", ""value"": ""khu O"", ""start"": 10, ""end"": 15}, {""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 29, ""end"": 37}]"
