text,label
Kỹ thuật ghép cành cho đậu đũa?,knowledge_query
CO2 cao nhất/thấp nhất hôm qua?,sensor_query
Cho tôi hỏi phân tích rủi ro thời tiết ảnh hưởng đến vụ mùa,analytics_query
Cách trồng ớt?,knowledge_query
Ranking các cây sầu riêng theo vốn đầu tư.,analytics_query
cho tôi hỏi cảm biến độ ẩm khu c báo mấy,sensor_query
vui lòng cảm biến độ ẩm khu c báo là mấy,sensor_query
Bật cảm biến ở vườn cam.,device_control
toàn bộ thu nhập của tôi năm hiện tại?,financial_query
Cài đặt máy bơm chế độ là tự động.,device_control
Nhiệt độ cao nhất hôm này là là mấy giờ?,sensor_query
Doanh thu từ ổi 6 tháng đầu năm?,financial_query
Lợi nhuận của luống B tháng 9?,financial_query
CHO XEM ĐÓNG QUẠT Ở KHU A.,device_control
vui lòng hãy cho biết dự báo giá bán nông sản tháng sau,analytics_query
hãy tình trạng pin của cảm biến không dây,sensor_query
cho tôi hỏi cảm biến mưa có hoạt động không,sensor_query
làm ơn các loại thuốc trừ sâu sinh học phổ biến,knowledge_query
mùa hè ở Đồng bằng sông Cửu Long nên trồng sầu riêng Ri6 nào?,knowledge_query
làm ơn cho xem báo cáo tiến độ dự án nhà màng,analytics_query
Biểu đồ pH tháng này.,sensor_query
Tự động cải tạo máy phun sương khi ban ngày.,device_control
Độ ẩm đất trung bình của nông trại giùm,sensor_query
làm ơn hãy cho biết tổng kết chi phí nhân công tháng 8,financial_query
mở van điện từ số 2 giùm,device_control
thử phân tích hiệu quả của nhân công,analytics_query
Dự báo chi phí hôm nay.,analytics_query
Lợi nhuận của vườn cam năm 2024?,financial_query
vui lòng tôi có thể giúp gì cho bạn,unknown
Bạn có thông minh không đi,unknown
Hãy tưới nước cho tôi giùm,device_control
Cho xem kiểm tra nhiệt độ kho lạnh đi,sensor_query
cho tôi hỏi phân tích chi phí thuốc trừ sâu,analytics_query
Dự báo sản lượng dưa hấu vụ Tết à,analytics_query
Kỹ thuật nuôi trùn quế cho lúa ST25?,knowledge_query
làm ơn nhiệt độ ngoài trời là là mấy,sensor_query
Tin tức mới nhất ngày hôm nay à,unknown
Làm ơn bọ trĩ hại dưa hấu,knowledge_query
đóng hệ thống châm phân nha,device_control
Con chó của tôi bị ốm nhé,unknown
Biểu hiện thiếu kali trên lá cây à,knowledge_query
Liệt kê các chi phí của khu B xem nào,financial_query
Tự động tưới nước quạt khi ban ngày.,device_control
nhiệt độ cao nhất/thấp nhất tháng này?,sensor_query
Xem báo cáo thu chi hôm nay.,financial_query
Độ ẩm đất có thấp quá không?,sensor_query
Hãy cho biết học lập trình bắt đầu từ đâu ơi,unknown
bạn ơi kích hoạt chế độ tưới tự động cho khu b,device_control
dưa chuột bị đốm lá xử lý thế nào?,knowledge_query
Ranking các vườn cam theo tiền lãi.,analytics_query
Thống kê vốn đầu tư tháng trước.,analytics_query
CHO XEM TRA CỨU NHIỆT ĐỘ NHÀ MÀNG GIÚP TÔI,sensor_query
độ ẩm đất trung bình của nông trại với,sensor_query
Lợi ích của trồng xen canh?,knowledge_query
su hào bị nhện đỏ xử lý thế nào?,knowledge_query
Tiền mua thức ăn chăn nuôi đi,financial_query
Cho tôi biết tổng cộng thu nhập từ bán cam à,financial_query
xin hãy dự báo giá bán nông sản tháng sau,analytics_query
hãy dự kiến hòa vốn lúc nào,financial_query
Cách thu hoạch cà chua?,knowledge_query
làm ơn cho xem đóng van điện từ số 2,device_control
Cho tôi biết tiền mua thức ăn chăn nuôi.,financial_query
vui lòng toàn bộ chi phí nhân công tháng 8,financial_query
Tự động cải tạo cảm biến khi độ ẩm < 50%.,device_control
Tưới cho vườn cam 20 phút giùm,device_control
cho tôi hỏi đổi 100 usd sang vnd,unknown
làm ơn cho xem thống kê chi phí theo từng loại cây trồng,analytics_query
Cảm biến ánh sáng báo là bao nhiêu lux xem nào,sensor_query
Bệnh xoăn lá trên cây ớt?,knowledge_query
Cho xem ngừng tưới ở khu d nhé,device_control
Cho tôi biết mực nước trong bể chứa còn mấy ơi,sensor_query
Cho tôi biết đồng eiffel ở đâu?,unknown
Cho tôi biết doanh thu từ vườn ổi là là bao nhiêu?,financial_query
làm ơn ok,unknown
Dự báo sản lượng 6 tháng đầu năm.,analytics_query
Cách gieo hạt nhãn?,knowledge_query
Cách gieo hạt dưa hấu?,knowledge_query
vụ đông ở miền Bắc nên trồng vú sữa nào?,knowledge_query
Kỹ thuật ủ phân compost cho xoài Đài Loan?,knowledge_query
Cài đặt hệ thống tưới thời gian là tự động.,device_control
Lịch sử Việt Nam với,unknown
xin hãy tính tổng tiền đã thu từ khách hàng x,financial_query
Xu hướng CO2 tháng 9.,sensor_query
Kích hoạt van xả lũ à,device_control
làm ơn học lập trình bắt đầu từ đâu,unknown
Cho xem báo cáo về các khu vực đất trống nha,analytics_query
Quy trình trồng điều?,knowledge_query
Kiểm tra nông trại năm 2024.,financial_query
Liệt kê bao nhiêu giờ rồi?,unknown
Cho xem tôi không hiểu à,unknown
Ranking các khu A theo thu nhập.,analytics_query
Lên lịch cửa sổ mỗi 2 tiếng.,device_control
Thống kê sản lượng tháng trước.,analytics_query
Cảnh báo về pH.,sensor_query
Hãy cho biết do đâu bầu trời màu xanh.,unknown
Xin hãy chi phí đầu tư ban đầu cho nhà kính,financial_query
Kiểm tra khu A hôm qua.,financial_query
Cho xem doanh thu hôm nay.,financial_query
giúp tôi ai đã viết 'truyện kiều',unknown
là mấy giờ rồi xem nào,unknown
giúp tôi tổng kết tiền đã thu từ khách hàng x,financial_query
sâu đục thân hại ngô xử lý thế nào với,knowledge_query
GIÚP TÔI CHO XEM MỞ VAN XẢ NƯỚC,device_control
xin hãy phân tích chi phí sản xuất 1kg cà chua,analytics_query
Xem báo cáo tài chính quý này.,financial_query
Kỹ thuật tưới nhỏ giọt cho riềng?,knowledge_query
Công thức tính diện tích hình tròn ơi,unknown
tra cứu chi tiết chi phí ngày 10/10.,financial_query
Tổng tiền điện tháng nay?,financial_query
xin hãy đội bóng nào vô địch world cup 2022,unknown
Kích hoạt van xả lũ.,device_control
Bật máy bơm tổng kết.,device_control
chúc mừng sinh nhật ơi,unknown
Thử cho xem báo cáo tổng cộng quan về sức khỏe cây trồng,analytics_query
Sâu đục thân hại ngô xử lý thế nào ơi,knowledge_query
bạn ơi cách cải tạo đất bị nhiễm phèn,knowledge_query
thử nồng độ dinh dưỡng trong dung dịch thủy canh,sensor_query
Hãy cho biết cây trồng nào tốn nhiều chi phí chăm sóc nhất nha,analytics_query
đóng chế độ tưới tự động.,device_control
Cài đặt máy phun sương thời gian là cao.,device_control
Thời điểm thu hoạch sầu riêng thích hợp đi,knowledge_query
Kiểm tra luống B năm 2024.,financial_query
Cho xem phân tích hiệu quả sử dụng phân bón npk nha,analytics_query
Làm sao để chăm sóc dừa?,knowledge_query
thanh long bị bọ trĩ xử lý thế nào?,knowledge_query
xin hãy mực nước trong bể chứa còn mấy,sensor_query
Dự báo nhu cầu nước tưới cho tuần tới ơi,analytics_query
cho tôi hỏi lợi nhuận thu được từ 1 hecta lúa,financial_query
bạn ơi kích hoạt hệ thống sưởi cho vườn ươm,device_control
Mặt trăng quay quanh Trái Đất mất bao lâu đi,unknown
Tự động thu hoạch máy bơm khi nhiệt độ > 30°C.,device_control
BẬT MÁY BƠM TÍNH TỔNG.,device_control
Điều chỉnh động cơ về 25°C.,device_control
Xu hướng ánh sáng hôm nay.,sensor_query
Cho xem chi tiêu năm nay.,financial_query
CHO XEM KÍCH HOẠT VAN XẢ LŨ VỚI,device_control
xin hãy kiểm tra lại các khoản chi ngày hôm qua,financial_query
Thủ đô của Pháp là gì à,unknown
giúp tôi chúc ngủ ngon,unknown
Hãy cho biết nhện đỏ hại cây cam nhé,knowledge_query
Biểu đồ CO2 năm nay.,sensor_query
ĐỒNG EIFFEL Ở ĐÂU ƠI,unknown
Dịch 'hello' sang tiếng Việt xem nào,unknown
Tuyệt vời! giùm,unknown
cho tôi biết cảm biến độ ẩm khu c báo mấy?,sensor_query
cà chua bị sâu vẽ bùa xử lý thế nào?,knowledge_query
So sánh lợi nhuận tháng này với tháng trước.,financial_query
làm ơn liệt kê thời điểm nào nên bón phân npk cho cây cà phê,knowledge_query
Tổng lợi nhuận tuần này là bao nhiêu?,financial_query
Cách chăm sóc hoa mai?,knowledge_query
giúp tôi tưới nước cho luống rau cải,device_control
Biểu đồ công nợ theo loại cây.,analytics_query
So sánh chi tiêu giữa khu A và hồ tiêu.,analytics_query
Kỹ thuật nuôi trùn quế cho vải?,knowledge_query
Quy trình chăm sóc nấm bào ngư?,knowledge_query
Tổng thống Mỹ hiện tại là ai?,unknown
mở máy bơm tổng.,device_control
Độ ẩm đất khu a là bao nhiêu phần trăm nhé,sensor_query
thử nồng độ co2 trong nhà kính là là bao nhiêu,sensor_query
Mở van xả nước nhé,device_control
Tổng doanh thu tháng 9 là bao nhiêu?,financial_query
Biểu đồ pH tháng 9.,sensor_query
LIỆT KÊ CẢM BIẾN ĐỘ ẨM KHU C BÁO LÀ MẤY?,sensor_query
Liệt kê bệnh đạo ôn trên lúa là gì?,knowledge_query
Hãy cho biết nhiệt độ ngày hôm nay thế nào?,sensor_query
Ngừng tưới ở khu D.,device_control
Đóng rèm che nắng nhà kính giùm,device_control
bạn ơi kiểm tra tất cả cảm biến ở khu b,sensor_query
Tự động chăm sóc van tưới khi ban ngày.,device_control
Bạn có biết bơi không?,unknown
hãy nồng độ o2 trong hồ cá (nếu có),sensor_query
vui lòng hãy cho biết ai đã viết 'truyện kiều',unknown
vui lòng tôi buồn quá,unknown
Phân tích dữ liệu cảm biến độ ẩm đất nhé,analytics_query
So sánh doanh thu tháng này với quý trước.,financial_query
Dự báo vốn đầu tư hôm qua.,analytics_query
So sánh chi tiêu giữa ngô và cà phê.,analytics_query
Phân tích chi phí thuốc trừ sâu với,analytics_query
Lợi nhuận của nông trại tuần này?,financial_query
Kỹ thuật ủ phân compost cho hồ tiêu?,knowledge_query
Cho tôi biết sản lượng thực tế so với dự kiến.,analytics_query
giúp tôi nhiệt độ cao nhất hôm nay là là bao nhiêu giờ,sensor_query
Xu hướng công nợ quý này.,analytics_query
tuần này lỗ hay lãi?,financial_query
Dự báo chi tiêu tháng này.,analytics_query
bao nhiêu giờ rồi giúp tôi,unknown
So sánh sản lượng giữa khu A và khu B.,analytics_query
Nhện đỏ hại cây cam xem nào,knowledge_query
tôi có thể giúp gì cho bạn giúp tôi,unknown
Một cộng một bằng là bao nhiêu với,unknown
Hãy cho biết nuôi trùn quế có lợi ích gì?,knowledge_query
Báo cáo hiệu quả của hệ thống tưới mới.,analytics_query
BẠN ƠI ÁNH SÁNG CÓ ĐỦ CHO CÂY KHÔNG,sensor_query
cho tôi hỏi liệt kê sản lượng dự kiến của khu a là là mấy,analytics_query
Ranking các 1 hecta lúa theo chi phí.,analytics_query
Giống ngô lai F1 có ưu điểm gì à,knowledge_query
Cài đặt cảm biến thời gian là mức 3.,device_control
kinh giới bị bọ trĩ xử lý thế nào?,knowledge_query
Lịch sử sản lượng của khu C?,sensor_query
Bệnh bọ xít trên bí đỏ nhận biết như thế nào?,knowledge_query
Dừng hệ thống tưới khẩn cấp nhé,device_control
Món phở nấu như thế nào xem nào,unknown
So sánh doanh thu quý này với tháng trước.,financial_query
thử liệt kê tổng kết tiền đã thu từ khách hàng x,financial_query
Cho tôi biết lượng mưa hôm nay đo được là bao nhiêu?,sensor_query
Cài đặt van tưới thời gian là tự động.,device_control
Cho hệ thống tưới chạy 30 phút.,device_control
Lượng mưa hôm nay đo được bao nhiêu?,sensor_query
Cho cho biết dữ liệu cảm biến của khu A nhé,sensor_query
vui lòng hãy cho biết khu vực nào có chi phí vận hành cao nhất,analytics_query
So sánh công nợ giữa ngô và khu B.,analytics_query
Bệnh thối thân trên táo nhận biết như thế nào?,knowledge_query
Cài đặt máy phun sương nhiệt độ là mức 3.,device_control
Kiểm tra khu B tháng trước.,financial_query
Tổng tiền lãi quý này là bao nhiêu?,financial_query
kích hoạt máy bơm tổng kết.,device_control
Hãy cho xem thống kê số lần phun thuốc trong 3 tháng qua,analytics_query
Tôi có thể giúp gì cho bạn với,unknown
Tôi nên ăn gì tối nay à,unknown
Giảm thời gian tưới ở khu a xuống 5 phút đi,device_control
Làm sao để gieo hạt rau ngót?,knowledge_query
CHO TÔI BIẾT CHI PHÍ CỐ ĐỊNH HÀNG THÁNG LÀ LÀ MẤY?,financial_query
hãy đang có phim gì hay ở rạp,unknown
hãy tiền xăng dầu cho máy cày hết là bao nhiêu,financial_query
vụ đông xuân ở Tây Nguyên nên trồng cao su nào?,knowledge_query
tiền xăng dầu cho máy cày hết là mấy?,financial_query
Liệt kê kỹ thuật trồng gừng trong bao với,knowledge_query
Liệt kê chu kỳ sinh trưởng của cây lúa.,knowledge_query
Cho xem phân tích rủi ro thời tiết ảnh hưởng đến vụ mùa.,analytics_query
Bật động cơ ở nhà kính.,device_control
Cảm biến độ ẩm khu c báo là mấy nha,sensor_query
Dự báo sản lượng tháng này.,analytics_query
Cho tôi biết bao nhiêu giờ rồi?,unknown
thử kích hoạt đèn sưởi cho cây con,device_control
làm ơn cho xem dịch 'hello' sang tiếng việt,unknown
Bệnh sâu tơ trên cà chua nhận biết như thế nào?,knowledge_query
Cảm ơn bạn với,unknown
Chi phí vật tư quý này?,financial_query
Tin tức mới nhất ngày hôm nay giúp tôi,unknown
Làm sao để gieo hạt bí đỏ?,knowledge_query
Quy trình thu hoạch cam sành?,knowledge_query
Xu hướng độ ẩm 6 tháng đầu năm.,sensor_query
Cài đặt động cơ thời gian là tự động.,device_control
Cho tôi hỏi bạn là ai,unknown
Dấu hiệu thiếu chất trên cây nhé,knowledge_query
Thống kê tiền bán nông sản ơi,financial_query
làm ơn tạo báo cáo chi tiết về khu f,analytics_query
Cho tôi biết cách làm bẫy pheromone.,knowledge_query
PHÂN TÍCH RỦI RO THỜI TIẾT ẢNH HƯỞNG ĐẾN VỤ MÙA À,analytics_query
vui lòng cho tôi biết tôi có thể giúp gì cho bạn,unknown
Cho xem tra cứu chi tiết chi phí ngày 10/10.,financial_query
Thống kê chi phí tháng này.,analytics_query
bạn ơi tưới nước cho luống rau cải,device_control
làm ơn cho tôi biết nhiệt độ nước tưới là là mấy,sensor_query
Cho xem tiền lãi năm 2024.,financial_query
Sản lượng thực tế so với dự kiến xem nào,analytics_query
