text,entities
ghi nhận bón lót tại khu B lúc 13h,"[{""type"": ""ACTIVITY"", ""value"": ""bón lót"", ""start"": 9, ""end"": 16}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 21, ""end"": 26}, {""type"": ""DATE"", ""value"": ""13h"", ""start"": 31, ""end"": 34}]"
thu hoạch thanh long ruột trắng vụ 2,"[{""type"": ""CROP_NAME"", ""value"": ""thanh long ruột trắng"", ""start"": 10, ""end"": 31}, {""type"": ""SEASON"", ""value"": ""vụ 2"", ""start"": 32, ""end"": 36}]"
luống A1 có độ ẩm đất 59%,"[{""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 0, ""end"": 8}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm đất"", ""start"": 12, ""end"": 21}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""59%"", ""start"": 22, ""end"": 25}]"
luống A1 thu được 422kg ngô lai mùa thu,"[{""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 0, ""end"": 8}, {""type"": ""QUANTITY"", ""value"": ""422kg"", ""start"": 18, ""end"": 23}, {""type"": ""CROP_NAME"", ""value"": ""ngô lai"", ""start"": 24, ""end"": 31}, {""type"": ""SEASON"", ""value"": ""mùa thu"", ""start"": 32, ""end"": 39}]"
cách làm đất trồng rau,"[{""type"": ""TECHNIQUE"", ""value"": ""làm đất"", ""start"": 5, ""end"": 12}]"
giống dâu tằm này tốt không,"[{""type"": ""CROP_NAME"", ""value"": ""dâu tằm"", ""start"": 6, ""end"": 13}]"
bí xanh tại khu A bị bệnh Greening,"[{""type"": ""CROP_NAME"", ""value"": ""bí xanh"", ""start"": 0, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 12, ""end"": 17}, {""type"": ""PESTICIDE"", ""value"": ""bệnh Greening"", ""start"": 21, ""end"": 34}]"
xà lách bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""xà lách"", ""start"": 0, ""end"": 7}]"
bưởi Năm Roi tại luống A1 bị bệnh Greening,"[{""type"": ""CROP_NAME"", ""value"": ""bưởi Năm Roi"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 17, ""end"": 25}, {""type"": ""PESTICIDE"", ""value"": ""bệnh Greening"", ""start"": 29, ""end"": 42}]"
nhà kính 2 có độ ẩm đất 88%,"[{""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm đất"", ""start"": 14, ""end"": 23}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""88%"", ""start"": 24, ""end"": 27}]"
giá 83kg cao su là 441 nghìn đồng,"[{""type"": ""QUANTITY"", ""value"": ""83kg"", ""start"": 4, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""cao su"", ""start"": 9, ""end"": 15}, {""type"": ""MONEY"", ""value"": ""441 nghìn đồng"", ""start"": 19, ""end"": 33}]"
tưới 2 tấn nước cho hồ chứa B lúc 9h,"[{""type"": ""QUANTITY"", ""value"": ""2 tấn"", ""start"": 5, ""end"": 10}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 20, ""end"": 29}, {""type"": ""DATE"", ""value"": ""9h"", ""start"": 34, ""end"": 36}]"
khu B có độ ẩm 55%,"[{""type"": ""AREA"", ""value"": ""khu B"", ""start"": 0, ""end"": 5}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm"", ""start"": 9, ""end"": 14}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""55%"", ""start"": 15, ""end"": 18}]"
lợi nhuận vụ 2 là 43 triệu,"[{""type"": ""SEASON"", ""value"": ""vụ 2"", ""start"": 10, ""end"": 14}, {""type"": ""MONEY"", ""value"": ""43 triệu"", ""start"": 18, ""end"": 26}]"
bắt sâu lúa nước ở hồ chứa B,"[{""type"": ""ACTIVITY"", ""value"": ""bắt sâu"", ""start"": 0, ""end"": 7}, {""type"": ""CROP_NAME"", ""value"": ""lúa nước"", ""start"": 8, ""end"": 16}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 19, ""end"": 28}]"
độ đục trong hồ là 9.0 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ đục"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""9.0 mg/L"", ""start"": 19, ""end"": 27}]"
bón phân hữu cơ khoáng,"[{""type"": ""FERTILIZER"", ""value"": ""phân hữu cơ khoáng"", ""start"": 4, ""end"": 23}]"
nhiệt độ nước ở kho lạnh là 26°C,"[{""type"": ""SENSOR_TYPE_TEMP"", ""value"": ""nhiệt độ nước"", ""start"": 0, ""end"": 13}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 16, ""end"": 24}, {""type"": ""METRIC_VALUE_TEMP"", ""value"": ""26°C"", ""start"": 28, ""end"": 32}]"
kiểm tra mồng tơi ở luống 1,"[{""type"": ""ACTIVITY"", ""value"": ""kiểm tra"", ""start"": 0, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""mồng tơi"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 20, ""end"": 27}]"
EC đất của kho vật tư là 2.2 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""EC đất"", ""start"": 0, ""end"": 6}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 11, ""end"": 21}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""2.2 mS/cm"", ""start"": 25, ""end"": 34}]"
đo pH tại kho lạnh được 6.9,"[{""type"": ""SENSOR_TYPE_PH"", ""value"": ""pH"", ""start"": 3, ""end"": 5}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 10, ""end"": 18}, {""type"": ""METRIC_VALUE_PH"", ""value"": ""6.9"", ""start"": 24, ""end"": 27}]"
bật drone ở nhà kính 2 trong 37 phút,"[{""type"": ""DEVICE"", ""value"": ""drone"", ""start"": 4, ""end"": 9}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 12, ""end"": 22}, {""type"": ""DURATION"", ""value"": ""37 phút"", ""start"": 29, ""end"": 36}]"
hoa lay ơn bị bả chuột,"[{""type"": ""CROP_NAME"", ""value"": ""hoa lay ơn"", ""start"": 0, ""end"": 10}, {""type"": ""PESTICIDE"", ""value"": ""bả chuột"", ""start"": 14, ""end"": 22}]"
ghi nhận tưới nước tại khu A lúc 15/10,"[{""type"": ""ACTIVITY"", ""value"": ""tưới nước"", ""start"": 9, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 23, ""end"": 28}, {""type"": ""DATE"", ""value"": ""15/10"", ""start"": 33, ""end"": 38}]"
lắp đặt rèm che cho đồng ruộng,"[{""type"": ""DEVICE"", ""value"": ""rèm che"", ""start"": 8, ""end"": 15}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 20, ""end"": 30}]"
cần bón thúc điều khu thử nghiệm,"[{""type"": ""ACTIVITY"", ""value"": ""bón thúc"", ""start"": 4, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""điều"", ""start"": 13, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 18, ""end"": 32}]"
EC nước của nhà kính 2 là 1.2 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""EC nước"", ""start"": 0, ""end"": 7}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 12, ""end"": 22}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""1.2 mS/cm"", ""start"": 26, ""end"": 35}]"
cách trồng dâu tằm,"[{""type"": ""CROP_NAME"", ""value"": ""dâu tằm"", ""start"": 11, ""end"": 18}]"
bón 186kg phân hữu cơ cho ớt sừng ở kho vật tư,"[{""type"": ""QUANTITY"", ""value"": ""186kg"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""phân hữu cơ"", ""start"": 10, ""end"": 21}, {""type"": ""CROP_NAME"", ""value"": ""ớt sừng"", ""start"": 26, ""end"": 33}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 36, ""end"": 46}]"
dưa hấu trồng vụ Tết,"[{""type"": ""SEASON"", ""value"": ""vụ Tết"", ""start"": 14, ""end"": 20}]"
thu 5 tỷ từ thuốc lá tại khu B,"[{""type"": ""MONEY"", ""value"": ""5 tỷ"", ""start"": 4, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""thuốc lá"", ""start"": 12, ""end"": 20}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 25, ""end"": 30}]"
thu hoạch cà phê Robusta mùa xuân,"[{""type"": ""CROP_NAME"", ""value"": ""cà phê Robusta"", ""start"": 10, ""end"": 24}, {""type"": ""SEASON"", ""value"": ""mùa xuân"", ""start"": 25, ""end"": 33}]"
tưới cây nấm ở luống A1,"[{""type"": ""ACTIVITY"", ""value"": ""tưới cây"", ""start"": 0, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""nấm"", ""start"": 9, ""end"": 12}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 15, ""end"": 23}]"
kho vật tư có độ ẩm đất 82%,"[{""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm đất"", ""start"": 14, ""end"": 23}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""82%"", ""start"": 24, ""end"": 27}]"
xem mực nước ở kho lạnh,"[{""type"": ""SENSOR_TYPE"", ""value"": ""mực nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 15, ""end"": 23}]"
dưa lê tại luống A1 bị Anvil,"[{""type"": ""CROP_NAME"", ""value"": ""dưa lê"", ""start"": 0, ""end"": 6}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 11, ""end"": 19}, {""type"": ""PESTICIDE"", ""value"": ""Anvil"", ""start"": 23, ""end"": 28}]"
giá 1 tấn nấm là 34 triệu,"[{""type"": ""QUANTITY"", ""value"": ""1 tấn"", ""start"": 4, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""nấm"", ""start"": 10, ""end"": 13}, {""type"": ""MONEY"", ""value"": ""34 triệu"", ""start"": 17, ""end"": 25}]"
cần 36 cây phân Ure cho chanh leo mùa đông,"[{""type"": ""QUANTITY"", ""value"": ""36 cây"", ""start"": 4, ""end"": 10}, {""type"": ""FERTILIZER"", ""value"": ""phân Ure"", ""start"": 11, ""end"": 19}, {""type"": ""CROP_NAME"", ""value"": ""chanh leo"", ""start"": 24, ""end"": 33}, {""type"": ""SEASON"", ""value"": ""mùa đông"", ""start"": 34, ""end"": 42}]"
bật máy cày ở nhà kính 2 trong 1 ngày,"[{""type"": ""DEVICE"", ""value"": ""máy cày"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 14, ""end"": 24}, {""type"": ""DURATION"", ""value"": ""1 ngày"", ""start"": 31, ""end"": 37}]"
na bị sâu cuốn lá,"[{""type"": ""CROP_NAME"", ""value"": ""na"", ""start"": 0, ""end"": 2}, {""type"": ""PESTICIDE"", ""value"": ""sâu cuốn lá"", ""start"": 6, ""end"": 17}]"
nhiệt độ đất ở nhà màng số 1 là 22.7°C,"[{""type"": ""SENSOR_TYPE_TEMP"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 15, ""end"": 28}, {""type"": ""METRIC_VALUE_TEMP"", ""value"": ""22.7°C"", ""start"": 32, ""end"": 38}]"
trạng thái máy sấy,"[{""type"": ""DEVICE"", ""value"": ""máy sấy"", ""start"": 11, ""end"": 18}]"
hồ chứa B có độ ẩm 96%,"[{""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 0, ""end"": 9}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm"", ""start"": 13, ""end"": 18}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""96%"", ""start"": 19, ""end"": 22}]"
cần bón vôi măng cụt nhà màng số 1,"[{""type"": ""ACTIVITY"", ""value"": ""bón vôi"", ""start"": 4, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""măng cụt"", ""start"": 12, ""end"": 20}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 21, ""end"": 34}]"
mua 4 bao vôi bột hết 167k,"[{""type"": ""QUANTITY"", ""value"": ""4 bao"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""vôi bột"", ""start"": 10, ""end"": 17}, {""type"": ""MONEY"", ""value"": ""167k"", ""start"": 22, ""end"": 26}]"
mùa gieo hạt đã đến,"[{""type"": ""SEASON"", ""value"": ""mùa gieo hạt"", ""start"": 0, ""end"": 12}]"
xem độ đục ở hồ chứa B,"[{""type"": ""SENSOR_TYPE"", ""value"": ""độ đục"", ""start"": 4, ""end"": 10}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 13, ""end"": 22}]"
sửa chữa rau má ở khu A,"[{""type"": ""ACTIVITY"", ""value"": ""sửa chữa"", ""start"": 0, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""rau má"", ""start"": 9, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 18, ""end"": 23}]"
thu 3.5 triệu từ nấm tại khu A,"[{""type"": ""MONEY"", ""value"": ""3.5 triệu"", ""start"": 4, ""end"": 13}, {""type"": ""CROP_NAME"", ""value"": ""nấm"", ""start"": 17, ""end"": 20}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 25, ""end"": 30}]"
khóm bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""khóm"", ""start"": 0, ""end"": 4}]"
"kiểm tra PAR ở đồng ruộng, đang là 5780 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""PAR"", ""start"": 9, ""end"": 12}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 15, ""end"": 25}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""5780 lux"", ""start"": 35, ""end"": 43}]"
kho lạnh thu được 9 tạ nhãn xuồng cơm vàng đầu mùa,"[{""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 0, ""end"": 8}, {""type"": ""QUANTITY"", ""value"": ""9 tạ"", ""start"": 18, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""nhãn xuồng cơm vàng"", ""start"": 23, ""end"": 42}, {""type"": ""SEASON"", ""value"": ""đầu mùa"", ""start"": 43, ""end"": 50}]"
ghi nhận cày đất tại vườn cam lúc 21/3,"[{""type"": ""ACTIVITY"", ""value"": ""cày đất"", ""start"": 9, ""end"": 16}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 21, ""end"": 29}, {""type"": ""DATE"", ""value"": ""21/3"", ""start"": 34, ""end"": 38}]"
bón 135kg Canxi nitrat cho tần ô ở kho vật tư,"[{""type"": ""QUANTITY"", ""value"": ""135kg"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""Canxi nitrat"", ""start"": 10, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""tần ô"", ""start"": 27, ""end"": 32}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 35, ""end"": 45}]"
thu hoạch hoa hồng vụ sớm,"[{""type"": ""CROP_NAME"", ""value"": ""hoa hồng"", ""start"": 10, ""end"": 18}, {""type"": ""SEASON"", ""value"": ""vụ sớm"", ""start"": 19, ""end"": 25}]"
nhà kính 2 có độ ẩm đất 59%,"[{""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm đất"", ""start"": 14, ""end"": 23}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""59%"", ""start"": 24, ""end"": 27}]"
thu hoạch cho riềng tại hồ chứa B vào tháng 3,"[{""type"": ""ACTIVITY"", ""value"": ""thu hoạch"", ""start"": 0, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""riềng"", ""start"": 14, ""end"": 19}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 24, ""end"": 33}, {""type"": ""DATE"", ""value"": ""tháng 3"", ""start"": 38, ""end"": 45}]"
áp dụng chiết cành trồng rau muống tại đồng ruộng,"[{""type"": ""TECHNIQUE"", ""value"": ""chiết cành"", ""start"": 8, ""end"": 18}, {""type"": ""CROP_NAME"", ""value"": ""rau muống"", ""start"": 25, ""end"": 34}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 39, ""end"": 49}]"
đóng van điện từ,"[{""type"": ""DEVICE"", ""value"": ""van điện từ"", ""start"": 5, ""end"": 16}]"
nhiệt độ không khí ở vườn ươm là 36°C,"[{""type"": ""SENSOR_TYPE_TEMP"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}, {""type"": ""AREA"", ""value"": ""vườn ươm"", ""start"": 21, ""end"": 29}, {""type"": ""METRIC_VALUE_TEMP"", ""value"": ""36°C"", ""start"": 33, ""end"": 37}]"
phun ruồi vàng cho dưa leo vào cuối năm,"[{""type"": ""PESTICIDE"", ""value"": ""ruồi vàng"", ""start"": 5, ""end"": 14}, {""type"": ""CROP_NAME"", ""value"": ""dưa leo"", ""start"": 19, ""end"": 26}, {""type"": ""DATE"", ""value"": ""cuối năm"", ""start"": 31, ""end"": 39}]"
giống lúa OM 5451 này tốt không,"[{""type"": ""CROP_NAME"", ""value"": ""lúa OM 5451"", ""start"": 6, ""end"": 17}]"
kỹ thuật chăm sóc bầu,"[{""type"": ""CROP_NAME"", ""value"": ""bầu"", ""start"": 18, ""end"": 21}]"
lắp đặt hệ thống tưới cho hồ chứa B,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 8, ""end"": 21}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 26, ""end"": 35}]"
độ dẫn điện của khu A là 2.5 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""độ dẫn điện"", ""start"": 0, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 16, ""end"": 21}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""2.5 mS/cm"", ""start"": 25, ""end"": 34}]"
áp dụng trồng xen canh trồng đậu Hà Lan tại nhà màng số 1,"[{""type"": ""TECHNIQUE"", ""value"": ""trồng xen canh"", ""start"": 8, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""đậu Hà Lan"", ""start"": 29, ""end"": 39}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 44, ""end"": 57}]"
nhổ cỏ lá lốt ở luống 1,"[{""type"": ""ACTIVITY"", ""value"": ""nhổ cỏ"", ""start"": 0, ""end"": 6}, {""type"": ""CROP_NAME"", ""value"": ""lá lốt"", ""start"": 7, ""end"": 13}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 16, ""end"": 23}]"
vườn 3 bị ngập,"[{""type"": ""AREA"", ""value"": ""vườn 3"", ""start"": 0, ""end"": 6}]"
cách trồng sầu riêng,"[{""type"": ""CROP_NAME"", ""value"": ""sầu riêng"", ""start"": 11, ""end"": 20}]"
mua 46 cây Magie Sunfat hết 44k,"[{""type"": ""QUANTITY"", ""value"": ""46 cây"", ""start"": 4, ""end"": 10}, {""type"": ""FERTILIZER"", ""value"": ""Magie Sunfat"", ""start"": 11, ""end"": 23}, {""type"": ""MONEY"", ""value"": ""44k"", ""start"": 28, ""end"": 31}]"
nồng độ CO2 trong khu B đạt 687 ppm,"[{""type"": ""SENSOR_TYPE_CO2"", ""value"": ""nồng độ CO2"", ""start"": 0, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 18, ""end"": 23}, {""type"": ""METRIC_VALUE_CO2"", ""value"": ""687 ppm"", ""start"": 28, ""end"": 35}]"
bón 2.5 tấn Canxi nitrat cho tần ô ở kho vật tư,"[{""type"": ""QUANTITY"", ""value"": ""2.5 tấn"", ""start"": 4, ""end"": 11}, {""type"": ""FERTILIZER"", ""value"": ""Canxi nitrat"", ""start"": 12, ""end"": 24}, {""type"": ""CROP_NAME"", ""value"": ""tần ô"", ""start"": 29, ""end"": 34}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 37, ""end"": 47}]"
khu thử nghiệm,"[{""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 0, ""end"": 14}]"
luống A1 thu được 411ml cà phê Arabica vụ muộn,"[{""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 0, ""end"": 8}, {""type"": ""QUANTITY"", ""value"": ""411ml"", ""start"": 18, ""end"": 23}, {""type"": ""CROP_NAME"", ""value"": ""cà phê Arabica"", ""start"": 24, ""end"": 38}, {""type"": ""SEASON"", ""value"": ""vụ muộn"", ""start"": 39, ""end"": 46}]"
ghi nhận lúc 15:30,"[{""type"": ""DATE"", ""value"": ""15:30"", ""start"": 13, ""end"": 18}]"
giá 19 bao mía là 694.000 VNĐ,"[{""type"": ""QUANTITY"", ""value"": ""19 bao"", ""start"": 4, ""end"": 10}, {""type"": ""CROP_NAME"", ""value"": ""mía"", ""start"": 11, ""end"": 14}, {""type"": ""MONEY"", ""value"": ""694.000 VNĐ"", ""start"": 18, ""end"": 29}]"
thu hoạch khoai lang vụ Tết,"[{""type"": ""CROP_NAME"", ""value"": ""khoai lang"", ""start"": 10, ""end"": 20}, {""type"": ""SEASON"", ""value"": ""vụ Tết"", ""start"": 21, ""end"": 27}]"
xem lượng mưa ở nhà màng số 1,"[{""type"": ""SENSOR_TYPE"", ""value"": ""lượng mưa"", ""start"": 4, ""end"": 13}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 16, ""end"": 29}]"
kho vật tư có độ ẩm đất 98%,"[{""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm đất"", ""start"": 14, ""end"": 23}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""98%"", ""start"": 24, ""end"": 27}]"
lợi nhuận cuối mùa là 5 tỷ,"[{""type"": ""SEASON"", ""value"": ""cuối mùa"", ""start"": 10, ""end"": 18}, {""type"": ""MONEY"", ""value"": ""5 tỷ"", ""start"": 22, ""end"": 26}]"
ghi nhận phun thuốc tại luống A1 lúc 12:30,"[{""type"": ""ACTIVITY"", ""value"": ""phun thuốc"", ""start"": 9, ""end"": 19}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 24, ""end"": 32}, {""type"": ""DATE"", ""value"": ""12:30"", ""start"": 37, ""end"": 42}]"
mua 799ml phân trùn quế hết 289k,"[{""type"": ""QUANTITY"", ""value"": ""799ml"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""phân trùn quế"", ""start"": 10, ""end"": 23}, {""type"": ""MONEY"", ""value"": ""289k"", ""start"": 28, ""end"": 32}]"
rau muống bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""rau muống"", ""start"": 0, ""end"": 9}]"
kỹ thuật chăm sóc sắn,"[{""type"": ""CROP_NAME"", ""value"": ""sắn"", ""start"": 18, ""end"": 21}]"
ghi nhận lên luống tại đồng ruộng lúc tháng 3,"[{""type"": ""ACTIVITY"", ""value"": ""lên luống"", ""start"": 9, ""end"": 18}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 23, ""end"": 33}, {""type"": ""DATE"", ""value"": ""tháng 3"", ""start"": 38, ""end"": 45}]"
