text,label
Làm đất trồng rau sạch tại nhà nhé,knowledge_query
đóng hệ thống chiếu sáng nhé,device_control
Cho hiển thị dữ liệu cảm biến của luống B2 nha,sensor_query
Ngưng quạt ở đồng ruộng.,device_control
Tự động cải tạo quạt khi trời mưa.,device_control
vui lòng làm thế nào để giảm cân,unknown
ngắt hệ thống tưới ở nhà màng số 1.,device_control
Cho hiển thị dữ liệu nhiệt độ 3 giờ qua.,sensor_query
Độ ẩm đất trung bình của nông trại giúp tôi,sensor_query
Số đo độ ẩm đất nhà kính bao nhiêu?,sensor_query
Quy trình thu hoạch thì là?,knowledge_query
Kích hoạt van xả lũ à,device_control
Chu trình sinh trưởng của vải?,knowledge_query
vui lòng chỉ đường đến hồ hoàn kiếm,unknown
Đất bazan hợp với cây gì?,knowledge_query
Xin hãy các loại thuốc trừ sâu sinh học phổ biến,knowledge_query
Báo cáo chi phí theo từng hạng mục giúp tôi,financial_query
Cho tôi biết thời vụ trồng khoai lang ở miền trung.,knowledge_query
Thống kê các loại sâu bệnh thường gặp nhất ơi,knowledge_query
xin hãy cho xem tạm ngừng hệ thống châm phân,device_control
Báo cáo tài chính hôm qua,financial_query
Hãy phân kali giúp gì cho cây,knowledge_query
Cho xem khởi động đèn ở khu vực ươm giống xem nào,device_control
Cho tôi biết lợi ích của việc trồng cây họ đậu nhé,knowledge_query
THỬ ĐIỀU KHIỂN VAN TƯỚI SỐ 5,device_control
giúp tôi nhiệt độ ngoài trời là là bao nhiêu,sensor_query
Thu nhập từ vải hôm nay,financial_query
hãy hãy cho biết khu vực nào có chi phí vận hành cao nhất,knowledge_query
Điều chỉnh đèn về tự động.,device_control
CHO TÔI BIẾT MỘT CỘNG MỘT BẰNG LÀ MẤY?,unknown
Ngưng máy phun sương ở khu C.,device_control
Bạn ơi là bao nhiêu giờ rồi,unknown
Doanh thu từ nho hôm qua?,financial_query
Mật độ trồng vải thiều thích hợp?,knowledge_query
Tổng vốn đầu tư hôm nay là bao nhiêu?,financial_query
bạn ơi độ dẫn điện của đất (ec) ở khu a,sensor_query
Dừng tưới ở luống B1 nha,device_control
Cho tôi biết khu vực nào hoạt động hiệu quả nhất ơi,knowledge_query
Cho tôi biết bitcoin giá là mấy xem nào,unknown
thử bạn có biết bơi không,unknown
phân đạm có tác dụng gì?,knowledge_query
xin hãy điều khiển bơm nước 5 phút nữa ở khu c,device_control
vui lòng cho xem đổi 100 usd sang vnd,unknown
cho tôi hỏi dấu hiệu thiếu đạm trên cây lúa,knowledge_query
Bệnh sâu đục quả trên vú sữa nhận biết như thế nào?,knowledge_query
dừng hệ thống chiếu sáng.,device_control
hãy ok,unknown
Biểu đồ nhiệt độ tháng 9.,sensor_query
Cho tôi hỏi triệu chứng thiếu magie trên cà chua,knowledge_query
Cho tôi biết kỹ thuật tưới nhỏ giọt cho rau màu ơi,knowledge_query
cho liệt kê dữ liệu cảm biến của khu a giúp tôi,sensor_query
vui lòng cường độ ánh sáng hiện tại,sensor_query
hãy kích hoạt máy bơm 1,device_control
Tôi không hiểu giúp tôi,unknown
Điều chỉnh máy bơm về tự động.,device_control
Biểu đồ CO2 tháng 9.,sensor_query
tra cứu biểu đồ nhiệt độ hôm này giúp tôi,sensor_query
thử khởi động đèn ở khu vực ươm giống,device_control
Dự kiến hòa vốn lúc nào?,financial_query
bạn ơi độ ẩm đất có thấp quá không,sensor_query
khởi động máy bơm tổng cộng giùm,device_control
liệt kê mặt trăng quay quanh trái đất mất bao lâu.,unknown
bạn ơi tạm biệt,unknown
Chu trình sinh trưởng của tía tô?,knowledge_query
cách cải tạo đất bị nhiễm phèn ơi,knowledge_query
Xem báo cáo công nợ tháng này.,financial_query
TOÀN BỘ CHI PHÍ NHÂN CÔNG THÁNG 8 XEM NÀO,financial_query
Cho tôi biết chi phí vật tư nông nghiệp tuần nay.,financial_query
Tự động cải tạo động cơ khi trời mưa.,device_control
khởi động quạt thông gió khu C.,device_control
cải ngọt có giá trị kinh tế cao không?,knowledge_query
BÀI HÁT ĐANG HOT HIỆN NAY ĐI,unknown
Cho xem mở van nước số 3 giùm,device_control
Kiểm tra chi phí xăng dầu hôm nay.,financial_query
Giúp tôi dự kiến hòa vốn lúc nào,financial_query
Cho tôi biết đang có phim gì hay ở rạp?,unknown
Cho xem doanh thu quý này.,financial_query
bạn ơi thời tiết ngày mai ra sao,unknown
Cho xem chúc mừng sinh nhật với,unknown
Xin hãy doanh thu dự kiến tháng sau,financial_query
Lịch sử CO2 của luống 2?,sensor_query
Cho tôi biết tháng 7 lỗ hay lãi.,financial_query
Doanh thu từ nghệ tuần này?,financial_query
Kiểm tra các khoản nợ nhà cung cấp à,financial_query
vụ đông nên trồng cây gì?,knowledge_query
Điều chỉnh động cơ về cao.,device_control
Xu hướng pH tuần này.,sensor_query
Kiểm tra chi phí xăng dầu tuần này.,financial_query
kiểm tra báo cáo lỗ lãi.,financial_query
bạn ơi cho tôi biết nồng độ co2 trong nhà kính là là mấy,sensor_query
thử liệt kê bạn là ai,unknown
So sánh hiệu quả của 2 loại phân bón A và B.,knowledge_query
bằng cách nào để diệt ốc bươu vàng?,knowledge_query
Xem báo cáo tài chính tháng 9.,financial_query
Phân biệt bệnh rầy nâu với bệnh loét,knowledge_query
Điều chỉnh quạt về 25°C.,device_control
Biểu đồ độ ẩm đất tuần này.,sensor_query
Làm thế nào để tăng độ pH cho đất nha,knowledge_query
Cho tôi biết bài hát đang hot hiện nay.,unknown
Tạm ngừng máy bơm toàn bộ.,device_control
dừa có tác dụng gì?,knowledge_query
Thời điểm trồng đậu cô ve nào tốt nhất?,knowledge_query
Triệu chứng thiếu magie trên cà chua giúp tôi,knowledge_query
Số đo nhiệt độ vườn cam bao nhiêu?,sensor_query
độ ẩm ở khu A là mấy?,sensor_query
ánh sáng cao nhất/thấp nhất quý này?,sensor_query
Ngưng cửa sổ ở nhà kính.,device_control
Lợi nhuận thu được từ 1 hecta lúa ơi,financial_query
Cho tôi biết tỷ giá hối đoái ngày hôm nay.,unknown
Xem số liệu độ ẩm hôm qua.,sensor_query
Cho xem khởi động quạt thông gió khu c đi,device_control
Vụ nào trồng hành lá tốt nhất?,knowledge_query
Điểm khác biệt giữa bệnh rệp muội và bệnh loét,knowledge_query
Xem báo cáo lỗ lãi hôm nay.,financial_query
Xu hướng độ ẩm năm 2024.,sensor_query
làm ơn tôi nên ăn gì tối nay,unknown
Chi phí chỉnh sửa chữa máy bơm nước?,financial_query
THỬ MỘT CỘNG MỘT BẰNG LÀ BAO NHIÊU,unknown
Tính sản lượng của khu A.,financial_query
Làm sao để phòng trừ kinh giới?,knowledge_query
đóng máy bơm toàn bộ.,device_control
hãy cho máy bơm 3 chạy 10 phút,device_control
Thu nhập từ bưởi da xanh tháng trước,financial_query
Chu trình sinh trưởng của chuối tiêu?,knowledge_query
Cho xem chi phí tháng 9.,financial_query
bơ 034 có giá trị kinh tế cao không?,knowledge_query
Con chó của tôi bị ốm nhé,unknown
Khởi động hệ thống châm phân.,device_control
hãy tổng doanh thu tháng nay là bao nhiêu,financial_query
Tính lợi nhuận của cây sầu riêng.,financial_query
Cho xem đóng hệ thống châm phân.,device_control
mở đèn ở khu vực ươm giống xem nào,device_control
Báo cáo tồn kho vật tư nhé,knowledge_query
thử lúa thiếu kali có biểu hiện gì,knowledge_query
Cách chăm sóc nấm?,knowledge_query
Tưới nước 10 phút cho khu G giúp tôi,device_control
Hiện tượng thối rễ trên cây sầu riêng?,knowledge_query
Quy trình tưới nước chuối?,knowledge_query
Doanh thu từ gừng tuần này?,financial_query
cho tôi hỏi cho xem điều chỉnh van số 4 mở 50%,device_control
thử cho máy bơm 3 chạy 10 phút,device_control
Cho tôi biết trái đất hình gì nha,unknown
giúp tôi chạy máy bơm 1 trong 30 phút,device_control
Bệnh rầy nâu trên quýt nhận biết như thế nào?,knowledge_query
Hãy tưới nước cho tôi giùm,device_control
bạn ơi kích hoạt cho tôi máy bơm,device_control
So sánh ánh sáng giữa khu A và vườn chanh.,sensor_query
Kỹ thuật canh tác hữu cơ cho dừa?,knowledge_query
Thống kê nhiệt độ hôm nay,sensor_query
Tự động bón phân đèn khi độ ẩm < 50%.,device_control
Biểu đồ độ ẩm đất tháng 9.,sensor_query
Quy trình phòng trừ ngô?,knowledge_query
Bệnh Greening trên cây có múi với,knowledge_query
Tự động xử lý động cơ khi trời mưa.,device_control
Tác dụng của khoai tây,knowledge_query
Lên lịch cảm biến mỗi 2 tiếng.,device_control
Lên lịch động cơ vào buổi sáng.,device_control
Tính vốn đầu tư của vườn cam.,financial_query
Tiền điện nước cho nông trại tháng này?,financial_query
Quy trình canh tác húng quế có mấy giai đoạn?,knowledge_query
bạn ơi kiểm tra ánh sáng ở vườn ươm,sensor_query
Tính lợi nhuận của giống ST25.,financial_query
Nói lại lần nữa đi,unknown
Mật độ trồng quýt ở miền Nam?,knowledge_query
bạn ơi cho tôi biết khu vực nào có chi phí vận hành cao nhất,knowledge_query
dự toán chi phí cho vụ mùa tới giùm,financial_query
Lên lịch van tưới vào buổi sáng.,device_control
làm ơn hãy cho biết nhiệt độ ngoài trời là là bao nhiêu,sensor_query
BẠN ƠI KIỂM TRA TẤT CẢ CẢM BIẾN Ở KHU B,sensor_query
Liệt kê dữ liệu cảm biến ph có ổn không.,sensor_query
Đóng quạt thông gió ở kho lạnh giúp tôi,device_control
Thủ đô của Pháp là gì?,unknown
Cách tưới nước vải?,knowledge_query
Lợi nhuận gộp của vụ lúa st25 xem nào,financial_query
vui lòng báo cáo tính tổng quan về sức khỏe cây trồng,knowledge_query
Mật độ trồng cây sắn hợp lý với,knowledge_query
Lợi nhuận của vườn cam năm nay?,financial_query
Tác dụng của cà pháo,knowledge_query
Vụ húng quế nào có năng suất cao nhất ở Tây Nguyên?,knowledge_query
Tổng lợi nhuận năm 2024 là bao nhiêu?,financial_query
Doanh thu từ vườn ổi là bao nhiêu?,financial_query
Thời điểm trồng hồ tiêu nào tốt nhất?,knowledge_query
Mật độ trồng hoa mai ở miền Bắc?,knowledge_query
Thời vụ thu hoạch nhãn ở miền Trung?,knowledge_query
bí xanh có tác dụng gì?,knowledge_query
Mùa vụ cà phê ở miền Nam?,knowledge_query
Phân biệt bệnh bệnh héo xanh với nấm hồng,knowledge_query
Liệt kê mô hình vac là gì?,knowledge_query
Phân tích mối tương quan giữa nhiệt độ và sản lượng à,knowledge_query
cho tôi hỏi bao nhiêu giờ rồi,unknown
Hãy cho biết dấu hiệu thiếu dinh dưỡng trên lúa ơi,knowledge_query
bạn ơi độ ẩm đất trung bình của nông trại,sensor_query
Tạm biệt,unknown
Tổng doanh thu hôm nay là bao nhiêu?,financial_query
vui lòng ok,unknown
Lịch sử pH của luống 2?,sensor_query
Thử cho tôi biết đội bóng nào vô địch world cup 2022,unknown
làm ơn toàn bộ tiền điện tháng hiện tại,financial_query
Công dụng tỏi trong y học,knowledge_query
Thử kiểm tra nhiệt độ kho lạnh,sensor_query
Điều chỉnh máy bơm về 25°C.,device_control
Lịch sử EC của vườn cam?,sensor_query
Tự động phòng trừ máy bơm khi nhiệt độ > 30°C.,device_control
Lịch sử EC của nhà kính?,sensor_query
tin tức mới nhất hôm này giùm,unknown
Ngưng động cơ ở khu A.,device_control
Điều chỉnh rèm che về 70%.,device_control
Mực nước trong bể chứa còn mấy ơi,sensor_query
tổng cộng tiền điện tháng hiện tại?,financial_query
Làm sao để gieo hạt dừa xiêm?,knowledge_query
Giúp tôi tưới nước cho luống rau cải,device_control
bơ 034 trồng theo quy trình nào?,knowledge_query
Tự động nhân giống rèm che khi độ ẩm < 50%.,device_control
Cho xem dừng máy bơm tổng cộng.,device_control
kiểm tra biểu đồ nhiệt độ hôm này với,sensor_query
Bật máy bơm ở vườn ươm.,device_control
Phân kali giúp gì cho cây?,knowledge_query
Cảnh báo về độ ẩm đất.,sensor_query
cho xem công nợ của đại lý B.,financial_query
Ngưng cảm biến ở vườn ươm.,device_control
kích hoạt hệ thống châm phân à,device_control
Tự động tưới nước máy bơm khi ban ngày.,device_control
Cho xem thống kê thời gian sinh trưởng trung bình của cây.,knowledge_query
Làm sao để trồng nấm bào ngư?,knowledge_query
Thống kê số lần phun thuốc trong 3 tháng qua nha,knowledge_query
Tác dụng của vú sữa,knowledge_query
cho xem điều khiển bơm nước 5 phút nữa ở khu c nha,device_control
thử tạm ngừng tất cả các máy bơm,device_control
Chi phí vật tư tuần này?,financial_query
độ ẩm đất ở khu B là mấy?,sensor_query
đậu có giá trị kinh tế cao không?,knowledge_query
Tính lợi nhuận của luống B.,financial_query
hãy nhiệt độ ở khu b đang là là mấy độ,sensor_query
Công thức tính diện tích hình tròn xem nào,unknown
Các giai đoạn canh tác súp lơ?,knowledge_query
khởi động cho tôi máy bơm.,device_control
Dự đoán lợi nhuận của vụ mùa tới giúp tôi,knowledge_query
Cài đặt cảm biến thời gian là thấp.,device_control
Giúp tôi giống bưởi da xanh trồng ở đâu tốt nhất,knowledge_query
Cho xem tạm ngừng quạt thông gió ở kho lạnh giúp tôi,device_control
Khoảng cách trồng dừa xiêm?,knowledge_query
mở đèn ở khu vực ươm giống.,device_control
Tính vốn đầu tư của nông trại.,financial_query
trái đất hình gì ơi,unknown
Nhiệt độ ngoài trời là là mấy đi,sensor_query
độ ẩm cao nhất/thấp nhất năm 2024?,sensor_query
Tự động tưới nước đèn khi trời mưa.,device_control
LIỆT KÊ BỆNH XOĂN LÁ TRÊN CÂY ỚT VỚI,knowledge_query
gừng có tác dụng gì?,knowledge_query
Lịch sử ánh sáng của đồng ruộng?,sensor_query
bạn ơi chi phí mua phân bón quý 1,financial_query
LÀM ƠN THỦ ĐÔ CỦA PHÁP LÀ GÌ,unknown
NHIỆT ĐỘ NƯỚC TƯỚI LÀ MẤY NHA,sensor_query
Tác dụng của hành tây,knowledge_query
Cho xem so sánh doanh thu tháng hiện tại với tháng trước xem nào,financial_query
Cho tôi biết công thức tính diện tích hình tròn.,unknown
Lên lịch van tưới 18h chiều.,device_control
So sánh sản lượng giữa các khu vực trồng lúa.,knowledge_query
Phương pháp aquaponics là gì?,knowledge_query
giúp tôi hãy cho biết cảm biến mưa có hoạt động không,sensor_query
Bạn có thể hát không nhé,unknown
Kiểm tra chi phí điện nước năm 2024.,financial_query
